DefaultIndex,OLTV_Band,DTI_Class,Employment,LoanPurpose,PaymentFreq,IR_Type,Occupancy,OrigChannel,Payment,Foreigner
0,>=40% & <50%,>=30% & <40%,Self_employed,Renovation_Construction,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Other_or_UNK,Repayment,N
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,N
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Fixed instal_with protection,Y
0,>=90% & <95%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,>=50% & <60%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,N
0,>=65% & <70%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=85% & <90%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=85% & <90%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=80% & <85%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=60% & <65%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=95% & <100%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=85% & <90%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=90% & <95%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=65% & <70%,>=40% & <50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,>=65% & <70%,>=30% & <40%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=90% & <95%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=95% & <100%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=100%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=95% & <100%,>=30% & <40%,Self_employed,Renovation_Construction,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,>=70% & <75%,>=30% & <40%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=65% & <70%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=90% & <95%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=90% & <95%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,N
1,>=95% & <100%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=80% & <85%,>=40% & <50%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=90% & <95%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=65% & <70%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=85% & <90%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=40% & <50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=80% & <85%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,<40%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Other_or_UNK,Repayment,N
0,>=65% & <70%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,>=80% & <85%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Other_or_UNK,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Capped_IR,Other_or_UNK,Other_or_UNK,Repayment,Y
1,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
1,>=60% & <65%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=40% & <50%,>=40% & <50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=20% & <30%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=65% & <70%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=60% & <65%,>=50%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,<20%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=65% & <70%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=85% & <90%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,N
0,>=40% & <50%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,Y
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=75% & <80%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=40% & <50%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=40% & <50%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,N
0,<40%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,<40%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,Y
0,>=50% & <60%,>=50%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,<20%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=80% & <85%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=85% & <90%,>=40% & <50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,N
0,>=60% & <65%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,<20%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=75% & <80%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,<20%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=20% & <30%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=85% & <90%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=70% & <75%,>=30% & <40%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,<20%,Others_UNK,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,N
0,<40%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Fixed instal_without protection,Y
0,>=50% & <60%,>=20% & <30%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=65% & <70%,>=50%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=40% & <50%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=70% & <75%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=95% & <100%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,<20%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,>=50%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=60% & <65%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=75% & <80%,>=20% & <30%,Others_UNK,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Fixed_IR,Other_or_UNK,Originator,Repayment,Y
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
0,<40%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Other_or_UNK,Originator,Repayment,Y
